property_id,price,month,year,surface_total,surface_covered,rooms,bedrooms,bathrooms,property_type,lat,lon,remodelado,vista_panoramica,deposito,conjunto_cerrado,balcon_terraza,tfidf_premium,parqueaderos_txt,piso_txt,gimnasio,amenidades,num_amenidades,dist_cbd_km,dist_transmilenio_m,dist_via_arterial_m,dist_hospital_m,dist_centro_com_m,dist_parque_m,n_restaurantes_500m,n_bancos_500m,walkability_score,densidad_vial
4b163b57166af2908f642365,570000000.0,03,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.714,-74.038,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,13.566551300954066,1584.578043809912,42.7989487634436,701.3937338712726,669.0921433010856,177.3565314645379,5,2,83.33333333333334,81.48733086305042
e7466be649e609c46ee7629a,340000000.0,03,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.725,-74.066,0.0,1.0,0.0,1.0,0.0,1.7022214355069665,1.0,0.0,0.0,1.0,2.0,14.168293752333424,1004.9382227210192,92.52160746102167,502.586098220106,314.6814255884676,75.92689243650304,16,6,83.33333333333334,173.16057808398213
3a642cbc0dffcfc28496da00,1200000000.0,03,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.706,-74.041,1.0,0.0,0.0,0.0,0.0,1.345546206553048,2.0,1.0,0.0,1.0,1.0,12.61678057592606,1479.7286880962715,209.7351103391165,176.32130489539676,425.2219870334517,83.22191837747292,12,3,83.33333333333334,215.1774830602425
b397784e59e02d206c5ce553,365000000.0,03,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.745,-74.027,1.0,0.0,0.0,1.0,1.0,2.387491938154916,1.0,0.0,1.0,1.0,8.0,17.225991763414545,2258.493020184428,290.63060282453347,524.4022345548811,1226.2331824098635,70.92898098881153,3,0,66.66666666666666,57.29577951308232
e31562091215a686b9ced2f3,440000000.0,03,2021,119.0,100.0,3.0,3,2.0,Apartamento,4.723,-74.034,0.0,0.0,1.0,1.0,0.0,1.7229460065367386,2.0,1.0,0.0,1.0,1.0,14.656987818991803,1851.452797271404,201.8501808609642,1154.1817541449552,447.6221398075825,98.05894334281383,11,4,83.33333333333334,134.96339174192724
d66d671df93119d31dec5270,320000000.0,03,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.73,-74.043,0.0,0.0,0.0,1.0,0.0,1.9416005802530467,1.0,0.0,0.0,1.0,2.0,15.12739248751886,765.7923199370886,748.0959071559729,296.2738475698035,231.05232807576985,92.39553298632,14,7,100.0,143.8760685550734
865bc0aed2b651d3b54c1db3,340000000.0,03,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.606557,-74.070318,0.0,0.0,0.0,0.0,0.0,1.412257437737943,0.0,0.0,0.0,0.0,0.0,1.1208307967335307,398.8277837828862,350.4693016270676,136.52469634455736,276.23040138045684,194.5865510646349,63,13,100.0,165.52114081557116
253e693f60fc81a07fc2ec88,474292565.0,03,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.6078233,-74.0680611,1.0,0.0,1.0,0.0,1.0,1.9246104365304304,1.0,7.0,1.0,1.0,4.0,1.381622144743996,379.7411291487076,183.06261654867112,423.4787765292033,301.9280937871771,90.8261707499792,45,7,100.0,147.6957871892789
0a93e86b3700639160b73911,485000000.0,03,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.731,-74.038,0.0,1.0,1.0,1.0,1.0,2.567037359564581,2.0,13.0,1.0,1.0,6.0,15.377422400924589,1305.6024276880648,625.9598171028542,739.3625645297843,401.4106299939946,31.87671408752731,5,0,83.33333333333334,129.8704335629866
0a45802662081ff184634007,1090000000.0,03,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.706,-74.042,0.0,0.0,0.0,0.0,0.0,1.3937663706401793,2.0,0.0,0.0,0.0,0.0,12.583268181061948,1369.4668631235834,201.7307281651049,202.45256834672983,423.0887650324823,142.40379787927907,12,3,83.33333333333334,197.3521294339502
a7e88e74eecfb2ce735daf0c,350000000.0,03,2021,119.0,108.0,3.0,4,2.0,Casa,4.6132673,-74.1339572,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.669989535071787,1621.78925053493,65.40164474864653,151.53584577521806,633.9225289429257,126.81710264306255,44,1,83.33333333333334,100.58592403407786
66171985e0cf7a390525783e,1000000000.0,03,2021,119.0,108.0,3.0,2,3.0,Apartamento,4.694,-74.04,0.0,1.0,1.0,0.0,0.0,1.7135319921496444,2.0,0.0,0.0,1.0,1.0,11.390612978725729,466.4168682923105,171.7555653985653,494.8137721070092,502.7288622681546,53.27748737137984,5,1,100.0,141.32958946560305
0acb0f5ea1eb1fe2aad3a248,580000000.0,03,2021,72.0,72.0,2.0,2,3.0,Apartamento,4.696,-74.048,0.0,0.0,1.0,1.0,0.0,1.931090451033444,1.0,0.0,0.0,1.0,1.0,11.32632219780179,843.8498267594166,215.54990112328,316.1010625569484,712.81323986896,106.36120390975884,38,5,83.33333333333334,124.77747538404594
d74d75ea9ab9d5dd0a05b28a,700000000.0,03,2021,119.0,108.0,3.0,2,3.0,Apartamento,4.694,-74.042,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,11.31514094755719,563.1308037256523,226.2861066660323,297.5717606073647,625.9967311395305,43.31247808382989,9,1,100.0,123.50423583931078
8f4042408fc057d48f89978a,580000000.0,03,2021,119.0,108.0,3.0,2,3.0,Apartamento,4.6885475,-74.0504706,0.0,1.0,0.0,1.0,1.0,1.7249683784791965,1.0,1.0,1.0,1.0,2.0,10.453482782126269,755.12288245415,305.46894479743804,162.53399188438314,972.281727543471,55.331972547137184,12,4,100.0,123.50423583931078
81d6c74a7ea1dbef20c67934,360000000.0,03,2021,119.0,108.0,3.0,3,3.0,Casa,4.6224013,-74.1278804,1.0,0.0,0.0,1.0,1.0,1.3035119857899813,0.0,0.0,0.0,0.0,0.0,6.380389270834249,853.4953730309516,316.4763179186622,801.8234897591279,919.944197227464,136.39761628692727,17,0,83.33333333333334,124.77747538404594
9db7b5970572829fdec74c4a,600000000.0,03,2021,119.0,108.0,3.0,3,3.0,Casa,4.6700897,-74.1257996,0.0,0.0,1.0,0.0,1.0,1.4077994907377749,1.0,1.0,0.0,1.0,1.0,9.74672990146508,1109.747867585742,130.15232583910438,1052.228126800131,775.0370481430358,63.29359276301068,13,0,83.33333333333334,118.41127766037012
7ca6b86f2f5e85d1e92297ec,407737200.0,03,2021,119.0,108.0,3.0,3,3.0,Casa,4.7128706,-74.0755415,0.0,0.0,0.0,0.0,0.0,1.3501538132962074,1.0,0.0,0.0,0.0,0.0,12.776295385591716,370.9417016285036,238.63556467247275,933.8296510858296,306.3172811584227,52.631473967360265,8,4,100.0,137.50987083139756
c3da90ea5665fa07dc154a55,530000000.0,03,2021,119.0,108.0,3.0,3,3.0,Casa,4.719,-74.039,0.0,0.0,0.0,1.0,1.0,1.405588078005589,1.0,1.0,0.0,0.0,0.0,14.0643248192577,1341.7299105172367,438.2269809085673,779.8518917400231,143.07800716604842,207.97494336609023,27,2,83.33333333333334,131.14367310772175
082e3b672699cc5583b4dc79,320000000.0,03,2021,119.0,108.0,3.0,3,3.0,Casa,4.7494693,-74.066555,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.881623234129236,768.3003515392634,176.108253893378,136.36765547739606,778.2261039941532,114.54296963703466,5,1,100.0,126.0507149287811
ddda44d3e29748b22f0039b9,1140000000.0,03,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.69,-74.055,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.487387796738608,261.5455687971028,175.7601190824519,249.58572510516004,1047.751163565232,145.04305772248475,12,4,100.0,106.95212175775367
5fedaac51e7147b616db7253,850000000.0,03,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.7068814,-74.0419647,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,12.67811967882986,1376.194657081278,299.5311332426905,290.4823482524065,520.3648819869576,163.9924675313349,11,1,83.33333333333334,169.34085944977664
9179f107a8f179f0573e728d,820000000.0,03,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.696,-74.054,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.16341839949929,270.55555679924174,148.45818689744812,289.4885454494945,888.4860738185358,133.96255090638397,13,11,100.0,117.13803811563496
485faeff9cfd5e6225a79d03,390000000.0,03,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.6374898,-74.1280332,0.0,0.0,1.0,1.0,0.0,1.3558623374373493,1.0,0.0,0.0,1.0,1.0,7.267356945602277,636.0925929384478,667.0914319046295,234.5720205098473,873.8253284704521,103.69709475230648,1,0,100.0,78.94085177358009
60cc0dad7cd085fa06cfe34e,620000000.0,03,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.7275693293,-74.0626330643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.486379185175494,1340.3369533148843,510.6182709348141,611.6865038817153,260.38849941029423,76.26404764652649,12,8,83.33333333333334,142.60282901033824
445e647ba52b484694b098cf,680000000.0,03,2021,154.0,154.0,3.0,3,3.0,Apartamento,4.697,-74.036,1.0,0.0,1.0,1.0,1.0,1.399081087766887,1.0,1.0,0.0,1.0,1.0,11.862157795836842,852.9764136363727,244.92482322305088,348.3129938179062,608.1210116094812,219.83846546958156,17,2,83.33333333333334,161.70142218136567
5c770487303b723f9c9b1f7f,425000000.0,03,2021,119.0,103.0,3.0,3,3.0,Apartamento,4.712,-74.047,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,13.075811725635766,617.20082868652,579.3391540686306,534.4586216528844,1022.1688287420228,111.69058202495177,0,1,100.0,128.59719401825143
91b5e0105818a4b95cb7cc14,330000000.0,03,2021,119.0,78.0,3.0,3,3.0,Apartamento,4.725,-74.026,0.0,0.0,0.0,1.0,1.0,2.209545302088436,1.0,0.0,0.0,1.0,2.0,15.168693266720645,2723.0672136399744,77.39561392383706,294.2829232863022,305.8673754027043,48.0050723143611,3,1,83.33333333333334,115.8647985708998
161b8b8b1df974302fcec1cd,600000000.0,03,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.6637321,-74.1304886,0.0,1.0,0.0,1.0,1.0,2.551140476452149,2.0,4.0,1.0,1.0,7.0,9.497337597821348,1743.14648082166,107.33154292133952,407.372317458756,13.5231829776865,137.81523518577825,9,10,83.33333333333334,159.15494309189535
380fb67e668187aa53941845,460000000.0,03,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.705,-74.061,0.0,1.0,1.0,1.0,1.0,2.1741465744807367,1.0,0.0,0.0,1.0,2.0,12.012872513533807,749.3793088597562,329.08143621218426,809.9385523583173,1203.6082915015768,93.01164967137689,2,1,100.0,108.22536130248884
2ead2527b052aa0bc425f29a,505000000.0,03,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.726,-74.069,0.0,1.0,1.0,1.0,1.0,2.1996821749633817,1.0,5.0,0.0,1.0,2.0,14.257804631207318,654.527560116919,75.12048707114141,360.69011735560576,461.3204527382243,61.31196691062181,21,2,100.0,194.8056503444799
6a8aeec49a7e5b47d7f40f8e,620000000.0,03,2021,119.0,140.0,3.0,3,3.0,Apartamento,4.7,-74.048,0.0,1.0,1.0,0.0,0.0,1.279660459480382,2.0,1.0,0.0,0.0,0.0,11.755397685084848,841.4669557999813,189.4724751191169,369.7829299041827,344.9964793010936,26.970828840850007,29,5,83.33333333333334,120.95775674984046
e034ba4a154db9ac57d0db8d,650000000.0,03,2021,119.0,91.0,3.0,3,3.0,Apartamento,4.627,-74.068,1.0,1.0,0.0,1.0,1.0,1.9680885875471832,1.0,0.0,1.0,1.0,3.0,3.3315198049014207,81.3472275317317,106.03123817588788,133.45055842429474,107.42635696975098,55.43480711191538,162,38,100.0,173.16057808398213
d40c5729a9cafd8e47d368bc,750000000.0,03,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.702,-74.034,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,12.4613613270202,1452.1215955717933,109.10168521324891,265.088463378319,808.4965736293437,116.59356237459993,6,2,83.33333333333334,171.88733853924697
a23aeaccb10579c2919f091b,620000000.0,03,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.689,-74.042,0.0,0.0,1.0,1.0,1.0,2.376538270695852,2.0,0.0,0.0,1.0,3.0,10.79157790415677,351.1189378445845,48.94055471075691,387.1590145489697,602.3764457806571,94.23304291717514,11,1,100.0,168.06761990504148
a2129d66bcca8c8b521f4695,1350000000.0,03,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.711,-74.028,0.0,0.0,0.0,1.0,0.0,1.412257437737943,3.0,0.0,0.0,0.0,0.0,13.641235516458185,2642.347804797087,134.32012204133264,202.16590923198984,532.2341890043979,164.9002699352044,1,1,83.33333333333334,91.67324722093171
21aae2acfe9de06abae56fe0,395000000.0,03,2021,119.0,108.0,3.0,4,3.0,Casa,4.6374607,-74.1454658,0.0,0.0,0.0,0.0,1.0,1.412257437737943,1.0,2.0,0.0,0.0,0.0,8.88518532559229,683.4482842957709,654.3535113675183,886.3021457979416,1325.2282265459123,98.45878062081552,4,0,100.0,128.59719401825143
46e00dd915ff08caaad62a36,560000000.0,03,2021,119.0,108.0,3.0,4,3.0,Casa,4.6139184,-74.0766821,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.763622088717442,331.22894465494426,327.21748819584457,607.3940242507847,709.3431912132945,164.99744462845572,27,0,100.0,137.50987083139756
81abcdd9c3d792756adadf4e,350000000.0,03,2021,119.0,108.0,3.0,4,3.0,Casa,4.704,-74.098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.043368616883528,288.50707811075284,211.44110079643136,182.89749983280316,610.7920784954132,141.38100696313842,35,1,100.0,176.98029671818762
3e7be1a4ebc4dacd78372ec0,495000000.0,03,2021,119.0,108.0,3.0,9,3.0,Casa,4.6818651,-74.1370647,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,11.539373320749496,1734.5522102217503,1073.9921346363462,1013.03905314979,1133.0079732766592,159.1013760770167,1,2,83.33333333333334,134.96339174192724
3b80998f8a07ff2fba72924c,748149000.0,03,2021,119.0,108.0,3.0,3,4.0,Casa,4.7087344,-74.0555257,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,12.519574114351286,483.9448555896198,154.43861198036396,431.1878599572234,933.925721399753,68.59755683519911,19,4,100.0,154.0619849129547
6bfadd90d3d4bc11822268c9,1185000000.0,03,2021,119.0,108.0,3.0,3,4.0,Apartamento,4.7193417007,-74.0791286014,0.0,0.0,0.0,1.0,0.0,1.407533576154416,2.0,0.0,0.0,1.0,2.0,13.501678197335394,534.9844731755829,412.8594287578038,849.4828755914178,736.596114567071,83.80962999689245,0,0,50.0,143.8760685550734
13959385444787ddc0870a98,1180000000.0,03,2021,119.0,108.0,3.0,3,4.0,Apartamento,4.6978522,-74.0453888,0.0,0.0,1.0,0.0,1.0,1.4006383094879862,2.0,0.0,0.0,0.0,0.0,11.60575163582902,1102.624000843694,93.55542826307853,157.359942168495,357.428425918663,124.7453790880098,22,5,83.33333333333334,126.0507149287811
a3b3e7674fc40b2525f5214f,750000000.0,03,2021,119.0,108.0,3.0,3,4.0,Apartamento,4.701,-74.03,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.531420516967572,1584.0691494467922,148.21144364649402,119.24408604833744,949.8594995366012,61.989978170149335,18,3,83.33333333333334,175.70705717345243
e313fddfa862b282e96991f7,1050000000.0,03,2021,119.0,187.0,3.0,3,4.0,Apartamento,4.705,-74.04,0.0,1.0,1.0,0.0,0.0,1.3958691384493211,1.0,3.0,0.0,0.0,0.0,12.545535273436348,1582.855795307813,111.72781787204724,137.92549784305925,346.55853641281243,97.13361134825084,14,4,83.33333333333334,250.82819031282705
f6780b63f0ba1df86497e24b,1300000000.0,03,2021,119.0,108.0,3.0,3,4.0,Apartamento,4.708,-74.042,0.0,0.0,1.0,1.0,1.0,2.4020059503897304,3.0,0.0,1.0,1.0,5.0,12.795962462666305,1307.714537866985,423.1915851468127,410.9970002701767,644.81278014028,41.18572910944972,7,0,83.33333333333334,133.69015219719208
d77f6077ed06cc637ff74130,650000000.0,03,2021,119.0,108.0,3.0,4,4.0,Casa,4.6180652,-74.1135432,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.740972320447561,1114.8282716635006,841.6570130278519,658.0171356066662,1230.5162466318704,120.84181019883448,27,0,83.33333333333334,137.50987083139756
3727c331a0c7caef74e2c318,950000000.0,03,2021,119.0,108.0,3.0,4,4.0,Casa,4.6646753,-74.1163995,0.0,0.0,0.0,0.0,0.0,1.412257437737943,1.0,0.0,0.0,0.0,0.0,8.67279037267287,596.727902792355,174.69114295607082,974.155230065949,440.1550259775142,50.23277875433001,19,4,100.0,126.0507149287811
71d4f8100b973ad8d618a58e,1250000000.0,03,2021,119.0,108.0,3.0,4,4.0,Apartamento,4.708,-74.049,1.0,1.0,0.0,1.0,0.0,1.6281834799288364,0.0,0.0,0.0,0.0,0.0,12.590252444859168,697.1196812180563,245.5991285837208,230.38802209697656,591.1180925660501,124.05129056554568,8,2,100.0,179.52677580765794
64b6fea13158b1934fce6e20,515458125.0,03,2021,119.0,108.0,3.0,4,4.0,Apartamento,4.6952834,-74.0355663,0.0,1.0,0.0,1.0,0.0,1.8319202402052408,1.0,1.0,0.0,0.0,0.0,11.703287764369737,705.4485606837173,69.7407543840723,206.3067852629441,439.7244371333038,103.21161331975928,35,4,100.0,175.70705717345243
d6493a603e9acd2efc4561e2,880000000.0,03,2021,119.0,108.0,3.0,5,4.0,Casa,4.706,-74.029,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.085785762987308,2103.217591308821,125.6760521226456,284.4237241624258,1069.3532065837896,107.14891588846032,2,2,83.33333333333334,132.41691265245692
65cdde16777be9f4972e6851,600000000.0,03,2021,119.0,108.0,3.0,6,4.0,Casa,4.6768052,-74.0959306,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.041683050199664,1974.0330475070728,592.6791718537443,594.4399358216276,1584.356026422742,327.5819476437299,42,2,83.33333333333334,91.67324722093171
8abd8262993b3bf3c3d83c86,950000000.0,03,2021,230.0,348.0,6.0,6,4.0,Casa,4.737,-74.045,1.0,0.0,0.0,0.0,1.0,1.718644045704968,1.0,0.0,0.0,1.0,1.0,15.835486340199475,550.3574799610874,296.32222721700526,341.553459339288,556.3126525408506,40.47955288628079,18,2,100.0,118.41127766037012
8e043116106a52bb21a79680,430000000.0,03,2021,119.0,108.0,3.0,6,4.0,Casa,4.7464182,-74.1020788,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.766257435550116,521.5584654026823,569.7703235805977,173.1605007816773,668.6554543010167,44.2309303427657,27,1,100.0,174.4338176287173
beac5feb46e59199db3b484f,1199900000.0,03,2021,119.0,250.0,6.0,6,4.0,Casa,4.629,-74.074,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.44558095990635,636.2720939539049,607.5779195757457,171.9811681996786,808.7528113494734,144.97387052263898,85,5,100.0,185.89297353133372
b4021fe1ee7bc78972a3c30f,900000000.0,03,2021,119.0,350.0,3.0,3,5.0,Casa,4.72,-74.048,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,13.91605562351987,382.1402078807338,205.94983746807037,314.7885682931172,247.72985018911623,132.441363566599,17,2,100.0,169.34085944977664
ccb753a05cce8164a77286ea,900000000.0,03,2021,119.0,350.0,3.0,3,5.0,Casa,4.72,-74.048,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,13.91605562351987,382.1402078807338,205.94983746807037,314.7885682931172,247.72985018911623,132.441363566599,17,2,100.0,169.34085944977664
f4ae2f2782b25ec1e38b727a,1150000000.0,03,2021,119.0,108.0,3.0,3,5.0,Apartamento,4.689,-74.056,0.0,0.0,0.0,0.0,1.0,1.8605793857715744,0.0,0.0,0.0,0.0,0.0,10.354718961394171,325.61655648027096,84.07276840455148,217.24222869321463,919.8779302102666,91.2493615540921,12,6,100.0,122.23099629457562
749bae496b00b11e8176a83c,1395000000.0,03,2021,119.0,108.0,3.0,4,5.0,Apartamento,4.6894298062,-74.0412342116,1.0,0.0,0.0,0.0,1.0,2.227630557686367,0.0,0.0,0.0,1.0,5.0,10.866152062345272,256.6006389265902,82.46495755669302,412.859438415397,506.84049127940807,144.00442046012657,11,1,100.0,161.70142218136567
46be9c721b67b40193990ce8,972160000.0,03,2021,119.0,108.0,3.0,7,5.0,Casa,4.6555183,-74.0660073,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.483496893788971,335.09065597904345,321.37865342646484,211.0762503121055,936.7873304876553,252.0363521492857,40,1,100.0,129.8704335629866
70834a34c9caff21810d2982,750000000.0,03,2021,119.0,108.0,3.0,9,5.0,Casa,4.694,-74.106,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.189103158975522,1127.6016271019423,109.93066829309524,215.5246650260691,305.934667767259,143.22162014198932,24,3,83.33333333333334,128.59719401825143
4d89ffa32e31f4b0bb96e2b9,900000000.0,03,2021,119.0,108.0,3.0,10,5.0,Casa,4.6151426,-74.1379427,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.1512037647897815,1264.2631976406344,130.53804636179376,296.36351161889974,498.5349752017826,159.68567768700007,62,4,83.33333333333334,110.77184039195916
15467249c09c27a72860e252,395000000.0,01,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.6684951,-74.1291688,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.82204562038218,1522.3980315541537,60.9852199920264,642.3576250134098,537.2445870708866,165.03971450882352,11,3,83.33333333333334,117.13803811563496
db1c8f8cd49605ae41256bb2,470000000.0,01,2021,119.0,108.0,2.0,2,3.0,Apartamento,4.6431869,-74.0726621,0.0,0.0,0.0,0.0,1.0,1.3472876376096214,1.0,0.0,0.0,0.0,0.0,5.031134778531069,713.5630537818715,683.4457497682099,246.87153578973627,236.8518232917777,80.92416133309139,80,11,100.0,220.2704412391832
c2338499ab77a41bad833daa,1078000000.0,01,2021,119.0,108.0,2.0,2,3.0,Apartamento,4.6955639269,-74.0536750696,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.12393330478162,302.64345073591505,191.29313194203223,275.484480902464,911.5522787032957,127.75422603249255,17,11,100.0,103.1324031235482
baa01e35667b0d97557c5f82,495000000.0,01,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.6887514,-74.071091,0.0,1.0,0.0,1.0,0.0,1.6933065523771638,1.0,0.0,0.0,1.0,3.0,10.104830578132413,632.556132346655,34.69050121692563,584.8641403139778,230.5139405430592,134.34179082575275,19,1,100.0,162.97466172610083
ebe3f4d94606c4784fcd4c0c,580000000.0,01,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.7111511168,-74.0513442901,1.0,0.0,1.0,1.0,0.0,2.4707908619385592,2.0,0.0,1.0,1.0,8.0,12.874053840248328,307.06968847749715,164.14331212199255,477.25120543105743,957.777533945042,78.30200558647867,7,5,100.0,189.71269216553924
6fc4219e1967ed3e3eae8604,490000000.0,01,2021,84.0,84.0,2.0,2,3.0,Apartamento,4.697,-74.048,0.0,1.0,0.0,0.0,0.0,1.711905266874415,1.0,0.0,1.0,1.0,1.0,11.433474894044144,820.9154218415197,138.24179573302146,268.23187343108503,657.0341818108164,149.85600095477855,34,5,83.33333333333334,119.6845172051053
03b197fef8e40a2ac699ea0b,390000000.0,01,2021,119.0,108.0,1.0,1,3.0,Apartamento,4.7052621371,-74.0425300598,0.0,0.0,1.0,1.0,1.0,1.9157855289924537,1.0,0.0,1.0,1.0,2.0,12.48737423739736,1303.6776773602164,115.31123028558645,184.53727074183664,354.55321140907097,41.38075903199054,15,5,83.33333333333334,229.1831180523293
712ce572b053521abb3a3bd2,435000000.0,01,2021,119.0,108.0,2.0,2,3.0,Apartamento,4.6993330218,-74.0515905619,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,11.584967991696653,438.5894930964025,46.63545041272615,235.46545163125208,432.4712712258362,105.67873942349254,29,5,100.0,136.2366312866624
2499d3b149b4d25ed09f30a5,395000000.0,01,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.6962802294,-74.0370368958,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.745215168509857,738.36361104889,138.29388858780484,398.1330300847861,616.6341718581824,202.25075363624464,10,1,100.0,143.8760685550734
a4659d5fd6cdb3d933851b16,894660000.0,01,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.7017338,-74.0460187,1.0,0.0,1.0,0.0,1.0,2.142530425048482,2.0,0.0,0.0,1.0,4.0,12.000410277911053,967.4807816820224,320.4623537098138,288.70833197431733,401.5843584326485,216.4362861545318,35,11,83.33333333333334,147.6957871892789
466c92f903e9f4cd1bacefa9,395000000.0,01,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.6962802294,-74.0370368958,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.745215168509857,738.36361104889,138.29388858780484,398.1330300847861,616.6341718581824,202.25075363624464,10,1,100.0,143.8760685550734
eb31740feabeee3799435387,860000000.0,01,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.7251716191,-74.0659403801,0.0,1.0,0.0,1.0,1.0,2.4404135434209504,0.0,0.0,1.0,1.0,8.0,14.187850644683456,1006.2851649163076,111.36248902910566,488.3348003366473,294.4944576496437,94.47980071727184,15,6,83.33333333333334,171.88733853924697
08cda08a76d5beb51fe25294,585000000.0,01,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.637027,-74.1005835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.132197838591682,794.4350238276086,602.3156745671868,599.1996424609011,86.90321839187757,129.75722022888658,4,1,100.0,155.33522445768986
81b6683d60f027d3a74576e1,380000000.0,01,2021,119.0,108.0,3.0,4,1.0,Casa,4.708126,-74.1129847,1.0,0.0,1.0,0.0,1.0,1.6314324655280878,2.0,0.0,0.0,0.0,0.0,12.92431205946834,326.2148211797937,194.8890414802665,482.79088337155616,328.1111724049532,27.97752564189731,10,1,100.0,154.0619849129547
791119aa54ff8993211859c1,325000000.0,01,2021,51.0,51.0,1.0,1,2.0,Apartamento,4.727,-74.048,0.0,0.0,0.0,1.0,1.0,2.181221525581428,1.0,0.0,1.0,1.0,4.0,14.676929151370146,280.8607670377188,261.4937678707924,180.72770611278443,335.1537184488587,196.29267746737207,16,3,100.0,112.04507993669432
1f8be8c5e33f20b84123761f,465000000.0,01,2021,119.0,108.0,3.0,2,2.0,Apartamento,4.7248974,-74.0470081,0.0,0.0,1.0,0.0,1.0,1.4077994907377749,2.0,0.0,0.0,1.0,1.0,14.472073539374245,448.3961672569445,412.1476744188781,127.42782556438412,431.1453208164294,107.74999127107291,22,1,100.0,104.40564266828336
